population_size, max_generations, sequence, selection_type, tournament_size, has_crossover, crossover_type, has_mutation, umad_add_rate, umad_del_rate, has_elitism, genome, generations_taken, best_error, diversity, avg_size, time_taken, found_solution
1000, 300, :simple, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [0 1 x + 1 + 1 + x x * + + 1 +], 12, 0, 0.981, 14.076, 45626.127875, true
1000, 300, :simple, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 1 1 + 1 + 1 + x x 1 + * + *], 14, 0, 0.995, 12.295, 51843.698702, true
1000, 300, :simple, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 1 + + x + x x * 1 + 1 + + / * -], 10, 0, 0.996, 12.7, 47272.314649, true
1000, 300, :simple, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 1 + 1 x 1 x + * -1 - + + +], 24, 0, 0.994, 14.372, 61220.064452, true
1000, 300, :simple, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [+ / 1 x x * + 1 1 + + + 1 + + - x +], 13, 0, 0.961, 16.918, 69385.915156, true
1000, 300, :simple, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [- 1 x + x x * 1 + 1 / + + 1 + / + 1 + + *], 12, 0, 0.964, 17.474, 70982.075537, true
1000, 300, :simple, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x - 0 1 + x * -1 - * 1 + + 1 -1 - -1 - + *], 22, 0, 0.997, 14.321, 107126.6585, true
1000, 300, :simple, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x - 1 x x * + + 1 1 + + 1 * 1 + * + * / + - -], 30, 0, 0.999, 17.691, 86522.442809, true
1000, 300, :simple, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 x 1 x + * 0 + + * / 1 + 1 + + 1 + *], 14, 0, 0.998, 14.537, 62120.423374, true
1000, 300, :simple, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x 1 + x x * 1 + 1 1 + x + 1 + +], 20, 0, 0.983, 13.755, 115030.516443, true
1000, 300, :simple, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x x * + + 1 * / 1 + - + 1 + 1 + 1 +], 11, 0, 0.992, 12.875, 60424.18723, true
1000, 300, :simple, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [+ x 1 0 -1 1 / + - 1 x + x x * + -1 - +], 18, 0, 0.984, 17.162, 107199.108362, true
1000, 300, :simple, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 x -1 1 + 1 + 1 + + 1 1 x x * + + +], 36, 0, 0.982, 17.233, 177209.633891, true
