population_size, max_generations, sequence, selection_type, tournament_size, has_crossover, crossover_type, has_mutation, umad_add_rate, umad_del_rate, has_elitism, genome, generations_taken, best_error, diversity, avg_size, time_taken, found_solution
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [-1 -1 * / -1 1 1 + * - * / x 1 + x * -1 - +], 15, 0, 0.99, 20.621, 81642.456728, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x 1 + * -1 - x x * 1 + + + -1 -], 15, 0, 0.95, 14.542, 82305.911456, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x * 0 - x * 1 -1 - + -1 - x + -1 -], 18, 0, 0.938, 13.905, 84857.509917, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [+ x x * + 1 + * 1 + - 1 1 + + x + +], 18, 0, 0.952, 13.679, 82588.866332, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [- 1 - x -1 - + * x x * 1 / + * + -1 - -1 - *], 22, 0, 0.896, 12.918, 115005.107187, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 / x 1 1 + x x * + + 1 / + -1 - +], 21, 0, 0.949, 15.408, 116827.47708, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [+ x x * / 1 x + + 1 + 1 + + + - -1 - *], 24, 0, 0.913, 13.003, 132930.34367, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x 1 1 x + 1 + 1 + x x * + +], 26, 0, 0.924, 13.538, 134560.160138, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 1 1 1 + + + + * - + / x 1 + x * +], 28, 0, 0.966, 13.857, 164727.463024, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 x x * + x + + - 1 + 1 1 + +], 26, 0, 0.977, 16.165, 164848.339741, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x * * / * - - 1 + + * 1 x + + + + 1 1 1 + * +], 34, 0, 0.912, 13.269, 178983.653684, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x * 1 1 1 1 + + * + / x + 1 + *], 38, 0, 0.94, 16.088, 212911.915139, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x 1 1 x -1 - x x * -1 - + + 1 + *], 40, 0, 0.951, 14.776, 252929.256571, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [-1 x / / / * 1 1 1 + + 1 / 1 + x 1 + x * +], 85, 0, 0.942, 17.624, 286898.716822, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 1 + + x x 1 + * 1 + -1 - + * *], 43, 0, 0.957, 17.15, 331068.924047, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x 1 1 + x x * 1 + + 1 + + *], 69, 0, 0.931, 13.309, 366989.171994, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [+ x x * 1 * + * / 1 + 1 + x 1 1 + + 0 + + 1 / * + +], 56, 0, 0.986, 20.815, 382729.412386, true
