population_size, max_generations, sequence, selection_type, tournament_size, has_crossover, crossover_type, has_mutation, umad_add_rate, umad_del_rate, has_elitism, genome, generations_taken, best_error, diversity, avg_size, time_taken, found_solution
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 1 + + - * x 1 1 + - -1 -1 + / / -1 + * x + * x + + x *], 300, 19, 0.988, 22.65, 5890553.387231, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 1 -1 -1 + 1 0 x -1 -1 + / + + - / x 1 x - -1 - - + x *], 300, 19, 0.986, 21.606, 6271592.441167, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x -1 + / x x 1 - x * -1 x -1 - - / / / + / x - + x -1 * *], 300, 28, 0.989, 23.833, 5750971.454642, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x -1 x 1 + - 1 1 + x - / / x + x *], 300, 28, 0.958, 17.598, 4936754.928239, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [/ x 1 1 + / x x + + + x 1 - -1 + * + - * * - 1 / -], 300, 27, 0.987, 17.784, 6169564.920701, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 / -1 * x 1 x / -1 0 1 x -1 -1 -1 -1 x 1 -1 - / + + -1 + / 1 + -1 / x + + x + x *], 300, 19, 0.997, 30.55, 7929545.541617, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [/ x -1 + * * 1 1 1 + + 1 + x + x 1 - / / x + x *], 300, 28, 0.984, 20.094, 5447903.210725, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x -1 x - 1 - 1 1 + x - / / * / * x + x *], 300, 28, 0.979, 18.914, 6976815.850272, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [-1 x + -1 + x x -1 -1 + / - x + *], 300, 27, 0.971, 17.874, 6551290.886372, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x 1 0 x - - 1 + x 1 -1 - - / / x + x *], 300, 28, 0.992, 22.737, 6192371.165099, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [-1 + x 1 -1 - - -1 1 - / -1 - -1 - / * x x + + x * x -1 - / x *], 300, 18, 0.993, 23.789, 6434859.034007, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [0 x x 0 x -1 -1 + / - + + + -1 -1 + x + *], 300, 27, 0.997, 23.443, 7671120.593124, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [+ x 1 - - x * 1 1 x + + -1 1 - x + / / x x * +], 300, 24, 0.985, 23.547, 6261512.213813, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [-1 / -1 + -1 -1 x - 0 - + -1 -1 + / -1 -1 + + / x -1 + x + + x * +], 300, 21, 0.996, 24.509, 6471799.274906, false
